[2026-05-17T07:39:36.496Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-HPDSNDDJ.js?v=2c6040f9 → 200 (?ms, 77818B)
[2026-05-17T07:39:36.496Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-3O7X656O.js?v=2c6040f9 → 200 (?ms, 2454B)
[2026-05-17T07:39:36.496Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-LGZLQBMG.js?v=2c6040f9 → 200 (?ms, 928095B)
[2026-05-17T07:39:36.496Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-F32QSB3J.js?v=2c6040f9 → 200 (1ms, 37368B)
[2026-05-17T07:39:36.501Z] GET http://localhost:5174/node_modules/.vite/deps/react-router-dom.js?v=640f162c → 200 (?ms, 209992B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/store/authStore.ts → 304 (2ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/components/Layout.tsx?t=1779003501377 → 304 (3ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/pages/Login.tsx → 304 (3ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/pages/Dashboard.tsx → 304 (3ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/pages/OrderUpload.tsx → 304 (3ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/pages/ParseReview.tsx → 304 (3ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/pages/ProductionList.tsx → 304 (3ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/pages/ShipmentDocs.tsx → 304 (3ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/pages/Admin.tsx → 304 (4ms, ?B)
[2026-05-17T07:39:36.502Z] GET http://localhost:5174/src/components/Suspended.tsx → 304 (4ms, ?B)
[2026-05-17T07:39:36.505Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=2b5a9409 → 200 (?ms, 11810B)
[2026-05-17T07:39:36.505Z] GET http://localhost:5174/node_modules/.vite/deps/zustand_middleware.js?v=98d5f18f → 200 (?ms, 19128B)
[2026-05-17T07:39:36.506Z] GET http://localhost:5174/src/api/auth.ts → 304 (2ms, ?B)
[2026-05-17T07:39:36.506Z] GET http://localhost:5174/src/api/orders.ts → 304 (2ms, ?B)
[2026-05-17T07:39:36.506Z] GET http://localhost:5174/src/components/FieldEditor.tsx → 304 (2ms, ?B)
[2026-05-17T07:39:36.506Z] GET http://localhost:5174/src/api/production.ts → 304 (2ms, ?B)
[2026-05-17T07:39:36.506Z] GET http://localhost:5174/src/api/shipment.ts → 304 (2ms, ?B)
[2026-05-17T07:39:36.506Z] GET http://localhost:5174/src/api/admin.ts → 304 (3ms, ?B)
[2026-05-17T07:39:36.508Z] GET http://localhost:5174/src/api/client.ts → 304 (1ms, ?B)
[2026-05-17T07:39:36.509Z] GET http://localhost:5174/src/components/ConfidenceScore.tsx → 304 (?ms, ?B)
[2026-05-17T07:39:36.561Z] GET http://localhost:5174/api/v1/admin/usage → 500 (8ms, ?B)
[2026-05-17T07:39:37.578Z] GET http://localhost:5174/api/v1/admin/usage → 500 (2ms, ?B)
